Pakistan,Lashkar-e-Jhangvi
Pakistan,Unknown
Italy,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Algeria,Algerian Islamic Extremists
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Russia,Unknown
Afghanistan,Taliban
Iraq,Al-Qaida in Iraq
Algeria,Algerian Islamic Extremists
Iraq,Al-Qaida in Iraq
Iraq,Unknown
Turkey,Kurdistan Workers' Party (PKK)
Russia,Unknown
Afghanistan,Taliban
Iraq,Unknown
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Pakistan,Taliban
Croatia,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Georgia,Unknown
Nepal,Unknown
Pakistan,Unknown
United Kingdom,Unknown
Thailand,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Pakistan,Unknown
Nigeria,Niger Delta People's Volunteer Force (NDPVF)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Thailand,Unknown
Iraq,Unknown
Iraq,Unknown
Thailand,Unknown
Thailand,Unknown
Spain,Basque Fatherland and Freedom (ETA)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
India,National Liberation Front of Tripura (NLFT)
Iraq,Unknown
Iraq,Unknown
Lebanon,Unknown
Iraq,Al-Qaida in Iraq
Algeria,Algerian Islamic Extremists
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Iraq,Unknown
Iraq,Unknown
Algeria,Algerian Islamic Extremists
Iraq,Unknown
Thailand,Unknown
Thailand,Unknown
Afghanistan,Taliban
Afghanistan,Unknown
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Iraq,Al-Qaida in Iraq
Sri Lanka,Unknown
Iraq,Unknown
India,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sudan,Unknown
France,Unknown
Iraq,Unknown
Afghanistan,Unknown
Algeria,Algerian Islamic Extremists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Indonesia,Jemaah Islamiya (JI)
Indonesia,Jemaah Islamiya (JI)
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Iraq,Unknown
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
Iraq,Unknown
Algeria,Algerian Islamic Extremists
Algeria,Algerian Islamic Extremists
Iraq,Unknown
Afghanistan,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Iraq,Unknown
Iraq,Unknown
Thailand,Unknown
Pakistan,Unknown
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Afghanistan,Taliban
Afghanistan,Taliban
Afghanistan,Taliban
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Afghanistan,Taliban
Iraq,Unknown
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Russia,Armed Forces of the Chechen Republic of Ichkeria
Iraq,Unknown
Algeria,Algerian Islamic Extremists
Iran,Unknown
India,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Thailand,Thai Islamic Militants
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Iraq,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Somalia,Islamic Courts Union (ICU)
India,Unknown
India,Maoists
Philippines,New People's Army (NPA)
Iran,Unknown
Iraq,Unknown
India,Al-Mansoorian
Iraq,Al-Qaida in Iraq
Afghanistan,Taliban
Afghanistan,Taliban
Haiti,Unknown
Iraq,Unknown
India,Unknown
Iraq,Unknown
Algeria,Unknown
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Russia,Unknown
Iraq,Unknown
Iraq,Unknown
India,Unknown
Turkey,Kurdistan Workers' Party (PKK)
Turkey,Kurdistan Workers' Party (PKK)
Thailand,Thai Islamic Militants
Myanmar,Unknown
India,Unknown
India,Unknown
Spain,Unknown
Iraq,Unknown
Afghanistan,Unknown
Nepal,Anti-Government Guerrillas
Afghanistan,Unknown
Iraq,Sunni Muslim extremists
Afghanistan,Unknown
West Bank and Gaza Strip,Unknown
West Bank and Gaza Strip,Unknown
Bangladesh,Purbo Banglar Communist Party
Pakistan,Unknown
Iraq,Unknown
Afghanistan,Taliban
Iraq,Unknown
Nepal,Maoists
Afghanistan,Unknown
Iraq,Unknown
Sudan,Sudan People's Liberation Army (SPLA)
Algeria,Algerian Islamic Extremists
Israel,Palestinian Islamic Jihad (PIJ)
India,Unknown
Algeria,Algerian Islamic Extremists
Algeria,Algerian Islamic Extremists
Nepal,Unknown
Afghanistan,Taliban
Israel,Al-Aqsa Martyrs Brigade
Afghanistan,Unknown
Thailand,Thai Islamic Militants
Indonesia,Unknown
India,Mahaz-e-Inquilab
India,Mahaz-e-Inquilab
India,Mahaz-e-Inquilab
Afghanistan,Taliban
Afghanistan,Taliban
Israel,Popular Front for the Liberation of Palestine (PFLP)
Serbia-Montenegro,Unknown
Pakistan,Unknown
Indonesia,Unknown
India,Lashkar-e-Taiba (LeT)
Iraq,Unknown
Sri Lanka,Unknown
Ethiopia,Unknown
Saudi Arabia,Unknown
Thailand,Thai Islamic Militants
Algeria,Algerian Islamic Extremists
Algeria,Algerian Islamic Extremists
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Iraq,Unknown
Uruguay,Unknown
Yemen,Al-Qaida in Yemen
Algeria,Algerian Islamic Extremists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Turkey,Kurdistan Workers' Party (PKK)
India,Jaish-e-Mohammad (JeM)
Iraq,Unknown
Iraq,Unknown
Thailand,Thai Islamic Militants
Iraq,Unknown
Pakistan,Al-Qaida
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Hong Kong,Unknown
Afghanistan,Taliban
Thailand,Thai Islamic Militants
Thailand,Thai Islamic Militants
Turkey,Kurdistan Workers' Party (PKK)
Jordan,Al-Qaida in Iraq
Jordan,Al-Qaida in Iraq
Jordan,Al-Qaida in Iraq
Iraq,Unknown
Iraq,Unknown
Iraq,Al-Qaida in Iraq
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Algeria,Algerian Islamic Extremists
Iraq,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Colombia,Unknown
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
Afghanistan,Taliban
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
India,Islamic Front
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Pakistan,Baloch Liberation Army (BLA)
India,Unknown
India,Al-Arifeen
Afghanistan,Taliban
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Sri Lanka,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Turkey,Kurdistan Workers' Party (PKK)
Iraq,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Thailand,Thai Islamic Militants
Thailand,Thai Islamic Militants
Greece,Unknown
United States,Earth Liberation Front (ELF)
Uganda,Lord's Resistance Army (LRA)
Yemen,Abida Tribe
Afghanistan,Taliban
Afghanistan,Taliban
Iraq,Unknown
Iraq,Unknown
India,Unknown
Iraq,Unknown
Sri Lanka,Unknown
Sri Lanka,Unknown
Iraq,Unknown
Iraq,Unknown
Bangladesh,Unknown
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
United States,Earth Liberation Front (ELF)
United States,Earth Liberation Front (ELF)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Afghanistan,Taliban
Afghanistan,Taliban
Thailand,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Kosovo,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Israel,Palestinian Islamic Jihad (PIJ)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Turkey,Kurdistan Workers' Party (PKK)
Afghanistan,Taliban
Pakistan,Unknown
Iraq,Al-Qaida in Iraq
Iraq,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Algeria,Algerian Islamic Extremists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Kosovo,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Colombia,National Liberation Army of Colombia (ELN)
Colombia,National Liberation Army of Colombia (ELN)
Bangladesh,Jama'atul Mujahideen Bangladesh (JMB)
Colombia,Popular Liberation Army (EPL)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Lebanon,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Afghanistan,Taliban
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Iraq,Unknown
Greece,Revolutionary Struggle
Lebanon,Unknown
West Bank and Gaza Strip,Unknown
Israel,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
Afghanistan,Taliban
Sweden,Al-Qaida Organization for Jihad in Sweden
Pakistan,Baloch Liberation Army (BLA)
Colombia,Unknown
Colombia,National Liberation Army of Colombia (ELN)
Afghanistan,Unknown
Algeria,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Afghanistan,Unknown
West Bank and Gaza Strip,Al-Fatah
India,Unknown
Kuwait,Unknown
Burundi,Party for the Liberation of the Hutu People (PALIPEHUTU)
Nepal,Maoists
Nepal,Maoists
Afghanistan,Taliban
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Israel,Unknown
West Bank and Gaza Strip,Popular Resistance Committees
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Nigeria,Unknown
Philippines,New People's Army (NPA)
United States,Unknown
Yemen,Tribesmen
Nigeria,Unknown
Thailand,Unknown
Thailand,Unknown
France,Unknown
France,Unknown
Philippines,New People's Army (NPA)
Israel,Palestinian Islamic Jihad (PIJ)
Spain,Basque Fatherland and Freedom (ETA)
Greece,Unknown
Iraq,Unknown
Iraq,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Nepal,Unknown
Afghanistan,Taliban
Thailand,Unknown
Algeria,Unknown
Colombia,Unknown
Kyrgyzstan,Unknown
India,Maoists
Iraq,Unknown
Afghanistan,Taliban
Sri Lanka,Unknown
Iraq,Unknown
Iraq,Unknown
Nigeria,Unknown
Afghanistan,Taliban
Russia,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Afghanistan,Taliban
India,Lashkar-e-Taiba (LeT)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Iraq,Al-Qaida in Iraq
West Bank and Gaza Strip,Palestinian Islamic Jihad (PIJ)
Pakistan,Unknown
Pakistan,Unknown
Afghanistan,Taliban
Pakistan,Baloch Liberation Army (BLA)
Pakistan,Unknown
Iraq,Unknown
Sri Lanka,Unknown
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Israel,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Sri Lanka,Unknown
Nepal,Unknown
Nepal,Unknown
Nepal,Unknown
Thailand,Unknown
Ivory Coast,Unknown
Afghanistan,Taliban
Russia,Unknown
Iraq,Unknown
Greece,Anti-State Justice
Greece,Anti-State Justice
Greece,Anti-State Justice
Thailand,Unknown
Philippines,New People's Army (NPA)
Pakistan,Unknown
Afghanistan,Taliban
Sri Lanka,Unknown
Algeria,Algerian Islamic Extremists
Iraq,Unknown
Greece,Unknown
Greece,Unknown
Greece,Unknown
Iraq,Unknown
Iraq,Unknown
Nepal,Unknown
Nepal,Unknown
Afghanistan,Unknown
Iraq,Unknown
Iran,Jundallah (Iran)
Sri Lanka,Unknown
Nepal,Unknown
France,Unknown
Thailand,Unknown
Sudan,Sudan People's Liberation Army (SPLA)
Pakistan,Unknown
Sudan,Unknown
Thailand,Unknown
Afghanistan,Unknown
Iraq,Revenge Brigade
Thailand,Unknown
Nepal,Maoists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Afghanistan,Taliban
Nepal,Maoists
Afghanistan,Taliban
Thailand,Unknown
Thailand,Unknown
Iraq,Al-Qaida in Iraq
Iraq,Unknown
Lebanon,Unknown
Indonesia,Unknown
Nigeria,Unknown
Nepal,Maoists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Israel,Unknown
Nepal,Unknown
Algeria,Algerian Islamic Extremists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Afghanistan,Taliban
Afghanistan,Unknown
Nepal,Maoists
Nepal,Maoists
Sri Lanka,Unknown
Afghanistan,Taliban
Afghanistan,Unknown
Nepal,Maoists
India,Unknown
Iraq,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Colombia,Unknown
Thailand,Unknown
Iraq,Unknown
Iraq,Unknown
Haiti,Unknown
United States,Earth Liberation Front (ELF)
France,Unknown
Algeria,Algerian Islamic Extremists
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Burundi,Party for the Liberation of the Hutu People (PALIPEHUTU)
Pakistan,Unknown
Chile,Fuerzas Autonómicas y Destructivas León Czolgoscz
Iraq,Unknown
Nepal,Maoists
Iraq,Unknown
Iraq,Unknown
Philippines,New People's Army (NPA)
Colombia,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
France,Corsican National Liberation Front (FLNC)
Iraq,Unknown
Israel,Palestinian Islamic Jihad (PIJ)
France,Corsican National Liberation Front (FLNC)
Greece,Revolutionary Action of Liberation
Greece,Revolutionary Action of Liberation
Greece,Revolutionary Action of Liberation
Iraq,Mujahedeen Army
Iraq,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Thailand,Unknown
Thailand,Unknown
Iraq,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Unknown
Afghanistan,Taliban
Iraq,Unknown
Thailand,Unknown
Iraq,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
India,United Liberation Front of Assam (ULFA)
Thailand,Unknown
Pakistan,Unknown
Pakistan,Unknown
France,Unknown
Philippines,Unknown
India,United Liberation Front of Assam (ULFA)
Spain,Basque Fatherland and Freedom (ETA)
Philippines,New People's Army (NPA)
Iraq,Unknown
Thailand,Unknown
Nepal,Maoists
Nepal,Maoists
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
Algeria,Algerian Islamic Extremists
Sri Lanka,Unknown
Turkey,Unknown
Iraq,Unknown
France,Corsican National Liberation Front (FLNC)
Colombia,Unknown
Nepal,Maoists
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Philippines,New People's Army (NPA)
Spain,Unknown
Nepal,Maoists
Nepal,Maoists
Thailand,Unknown
Russia,Unknown
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
India,United Liberation Front of Assam (ULFA)
Swaziland,People's United Democratic Movement (PUDEMO)
France,Unknown
France,Unknown
Ethiopia,Coalition for Unity and Democracy (CUD)
Ethiopia,Coalition for Unity and Democracy (CUD)
Thailand,Unknown
Thailand,Unknown
Iraq,Unknown
Sri Lanka,Unknown
Democratic Republic of the Congo,Lord's Resistance Army (LRA)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
India,Communist Party of India - Maoist (CPI-Maoist)
Iraq,Unknown
Iraq,Unknown
Nepal,Maoists
Greece,Anti-State Justice
Greece,Anti-State Justice
Iraq,Unknown
Iraq,Unknown
India,United Liberation Front of Assam (ULFA)
Algeria,Algerian Islamic Extremists
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Ethiopia,Coalition for Unity and Democracy (CUD)
Ethiopia,Coalition for Unity and Democracy (CUD)
Iran,Al-Ahwaz Arab People's Democratic Front
Iran,Al-Ahwaz Arab People's Democratic Front
Thailand,Unknown
Iraq,Unknown
Sri Lanka,Unknown
Sri Lanka,Unknown
Bangladesh,Unknown
West Bank and Gaza Strip,Al-Fatah
France,Unknown
Nigeria,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Afghanistan,Unknown
Afghanistan,Unknown
Iraq,Ansar al-Tahwid wal Sunna
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
India,United Liberation Front of Assam (ULFA)
Indonesia,Unknown
Serbia-Montenegro,Unknown
Pakistan,Unknown
Iraq,Unknown
Nepal,Maoists
Iraq,Unknown
Spain,Basque Fatherland and Freedom (ETA)
Spain,Basque Fatherland and Freedom (ETA)
India,Naxalites
India,Naxalites
Afghanistan,Taliban
Philippines,New People's Army (NPA)
Philippines,New People's Army (NPA)
Iraq,Unknown
Pakistan,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Thailand,Unknown
Afghanistan,Taliban
West Bank and Gaza Strip,Hamas (Islamic Resistance Movement)
Pakistan,Mutahida Majlis-e-Amal
West Bank and Gaza Strip,Al-Fatah
Afghanistan,Taliban
Thailand,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Pakistan,Unknown
Thailand,Unknown
Iraq,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Philippines,New People's Army (NPA)
Philippines,Unknown
Pakistan,Mutahida Majlis-e-Amal
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Lesotho,Unknown
Kyrgyzstan,Unknown
Thailand,Unknown
Thailand,Unknown
Nigeria,Unknown
Sri Lanka,Unknown
Nigeria,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Democratic Republic of the Congo,Supporters of Laurent Nkunda
Democratic Republic of the Congo,Supporters of Laurent Nkunda
Nepal,Maoists
Russia,Unknown
Thailand,Unknown
Thailand,Unknown
Turkey,Unknown
Canada,Earth Liberation Front (ELF)
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
Iraq,Unknown
Philippines,Kawal ng Pilipinas (Soldier of the Philippines)
Guyana,Unknown
India,Naxalites
Philippines,Unknown
Philippines,Unknown
Sudan,Sudan People's Liberation Army (SPLA)
Iraq,Unknown
Thailand,Unknown
Greece,Unknown
Israel,Unknown
Nepal,Communist Party of Nepal- Maoist (CPN-M)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Iraq,Unknown
Afghanistan,Taliban
Iraq,Unknown
Myanmar,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
West Bank and Gaza Strip,Unknown
Bangladesh,Unknown
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Russia,Unknown
Russia,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Spain,Basque Fatherland and Freedom (ETA)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
West Bank and Gaza Strip,Unknown
France,Corsican National Liberation Front (FLNC)
France,Corsican National Liberation Front (FLNC)
France,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Lebanon,Al-Qaida in Lebanon
Israel,Unknown
Israel,Unknown
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
India,Communist Party of India - Maoist (CPI-Maoist)
Iraq,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Bangladesh,Unknown
Bangladesh,Al-Qaida Network for Southwestern Khulna Division
Bangladesh,Al-Qaida Network for Southwestern Khulna Division
Iraq,Unknown
Israel,Palestinian Islamic Jihad (PIJ)
Philippines,Abu Sayyaf Group (ASG)
Pakistan,Baloch Liberation Army (BLA)
France,Corsican National Liberation Front (FLNC)
Israel,Palestinian Islamic Jihad (PIJ)
Nepal,Maoists
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
West Bank and Gaza Strip,Unknown
Burundi,Party for the Liberation of the Hutu People (PALIPEHUTU)
Afghanistan,Taliban
Pakistan,Baloch Liberation Army (BLA)
Pakistan,Baloch Liberation Army (BLA)
Pakistan,Unknown
Afghanistan,Taliban
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Colombia,National Liberation Army of Colombia (ELN)
Thailand,Unknown
Israel,Palestinian Extremists
Philippines,New People's Army (NPA)
Afghanistan,Unknown
Indonesia,Unknown
Pakistan,Baloch Liberation Army (BLA)
Pakistan,Baloch Liberation Army (BLA)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Afghanistan,Unknown
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Thailand,Unknown
Afghanistan,Al-Qaida
India,Communist Party of India - Maoist (CPI-Maoist)
India,Communist Party of India - Maoist (CPI-Maoist)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Afghanistan,Taliban
Afghanistan,Taliban
Afghanistan,Unknown
Israel,Palestinian Islamic Jihad (PIJ)
Thailand,Unknown
Thailand,Unknown
Pakistan,Baloch Liberation Army (BLA)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Pakistan,Unknown
Pakistan,Unknown
Nepal,Maoists
Algeria,Unknown
Pakistan,Unknown
Nepal,Maoists
Nepal,Maoists
Nepal,Maoists
Israel,Unknown
Iraq,Mujahedeen Shura Council
Iraq,Unknown
Iraq,Unknown
Thailand,Unknown
Iraq,Unknown
Iraq,Unknown
Turkey,Kurdistan Freedom Hawks (TAK)
Pakistan,Unknown
West Bank and Gaza Strip,Al-Aqsa Martyrs Brigade
India,Kangleipak Communist Party (KCP)
Iraq,Unknown
India,Communist Party of India - Maoist (CPI-Maoist)
France,Unknown
Thailand,Unknown
Thailand,Unknown
Thailand,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Israel,Unknown
Israel,Unknown
India,Communist Party of India - Maoist (CPI-Maoist)
Philippines,Abu Sayyaf Group (ASG)
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
India,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Lebanon,Unknown
Nepal,Maoists
Nepal,Anti-Government Guerrillas
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Nepal,Maoists
Iraq,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Pakistan,Baloch Liberation Army (BLA)
Israel,Palestinian Islamic Jihad (PIJ)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Afghanistan,Unknown
Macedonia,Unknown
Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE)
Turkey,Kurdistan Freedom Hawks (TAK)
Nepal,Maoists
Afghanistan,Taliban
Philippines,New People's Army (NPA)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Mujahedeen Shura Council
Iraq,Unknown
Iraq,Unknown
Afghanistan,Taliban
Iraq,Unknown
Algeria,Salafist Group for Preaching and Fighting (GSPC)
Afghanistan,Unknown
Spain,Basque Fatherland and Freedom (ETA)
Israel,Palestinian Islamic Jihad (PIJ)
Israel,Al-Aqsa Martyrs Brigade
Russia,Unknown
India,National Liberation Front of Tripura (NLFT)
Bangladesh,Unknown
India,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
India,Communist Party of India - Maoist (CPI-Maoist)
Afghanistan,Unknown
Pakistan,Baloch Liberation Army (BLA)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Israel,Unknown
Afghanistan,Taliban
Afghanistan,Taliban
Algeria,Algerian Islamic Extremists
Afghanistan,Taliban
France,Corsican National Liberation Front (FLNC)
Spain,Basque Fatherland and Freedom (ETA)
Thailand,Unknown
Colombia,Revolutionary Armed Forces of Colombia (FARC)
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Algeria,Algerian Islamic Extremists
Greece,Unknown
Greece,Unknown
Greece,Unknown
Greece,Unknown
Greece,Unknown
Thailand,Unknown
Thailand,Unknown
Pakistan,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
Iraq,Unknown
